period_month,electricity_commercial_tj,electricity_domestic_tj,electricity_industrial_tj,electricity_street_lighting_tj,electricity_total_tj,gas_total_tj,electricity_export_to_mainland_tj,year,month,quarter,sin_month,cos_month,source_dataset,temp_mean_c_avg,temp_max_c_avg,temp_max_c_peak,temp_min_c_avg,temp_min_c_low,temp_range_c_avg,rh_mean_pct_avg,rainfall_mm_sum,rainfall_day_count,hot_day_count,cool_day_count,days_in_month,weekend_days,public_holiday_days,business_days,immigration_arrival_hk_residents,immigration_departure_hk_residents,immigration_arrival_mainland_visitors,immigration_departure_mainland_visitors,immigration_arrival_other_visitors,immigration_departure_other_visitors,immigration_arrival_total_passengers,immigration_departure_total_passengers,immigration_total_cross_border_passengers,immigration_net_arrivals_total_passengers,public_transport_total_avg_daily_pax,public_transport_ferries_avg_daily_pax,public_transport_fran_bus_avg_daily_pax,public_transport_lrb_avg_daily_pax,public_transport_plb_avg_daily_pax,public_transport_rs_avg_daily_pax,public_transport_railways_avg_daily_pax,public_transport_tax_avg_daily_pax,cross_harbour_av_pax,cross_harbour_db_pax,cross_harbour_total_pax,building_consent_demolition_count,building_consent_site_formation_count,building_consent_foundation_count,building_consent_superstructure_count,building_consent_total_count,occupation_permits_domestic_count,occupation_permits_non_domestic_count,occupation_permits_composite_count,occupation_permits_total_count,occupation_permits_domestic_units,building_completion_domestic_gfa,building_completion_non_domestic_gfa,building_completion_total_gfa,building_completion_domestic_ufa,building_completion_non_domestic_ufa,building_completion_total_ufa,building_completion_domestic_units,building_completion_declared_cost_hkd,building_completion_declared_cost_aa_hkd,hkelectric_re_generation_solar_photovoltaic,hkelectric_re_generation_wind_power,hkelectric_re_generation_grand_total,feature_year,population,district_area_m2,population_density_per_km2,immigration_features_available,transport_features_available,building_activity_features_available,re_generation_features_available,population_features_available,electricity_lag_1m,electricity_lag_2m,electricity_lag_3m,electricity_lag_6m,electricity_lag_12m,electricity_roll_mean_3m,electricity_roll_std_3m,electricity_roll_mean_6m,electricity_roll_std_6m,electricity_roll_mean_12m,electricity_roll_std_12m,electricity_yoy_delta_tj,electricity_yoy_growth,target_electricity_total_t_plus_1m,target_period_month
2023-01-01,7349.7636,2766.5424,843.0192,27.0684,10986.3936,2942.0,,2023,1,1,0.49999999999999994,0.8660254037844387,hong_kong_city_monthly,17.0258064516129,19.432258064516127,24.7,14.86774193548387,9.8,4.564516129032258,67.29032258064517,18.2,9,0,7,31,9,0,22,1656886.0,1657615.0,279842.0,267854.0,218063.0,230267.0,2154791.0,2155736.0,4310527.0,-945.0,10597.860161290324,98.4167096774193,3419.576741935488,150.10335483871,1399.168290322579,171.911096774194,4631.300612903224,727.38335483871,2155859.0,2156754.0,4312613.0,7.0,2.0,13.0,10.0,32.0,4.0,9.0,4.0,17.0,3178.0,152579.5,35954.5,188534.0,83001.9,16156.6,99158.5,3178.0,7365126566.0,484690625.6,593283.0,59464.0,652747.0,2023,7696700,1301677230.8828125,5912.909757805328,1,1,1,1,1,11120.526,12017.0,13713.0,17948.0,10873.0,12283.508666666667,1316.6246664198898,14721.754333333332,2837.6352341540855,13429.377166666667,2791.6174767526636,113.39359999999942,0.010428915662650473,10005.4368,2023-02-01
2023-02-01,6692.4288,2539.98,750.6288,22.3992,10005.4368,2861.0,,2023,2,1,0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,18.849999999999998,22.02857142857143,26.6,16.767857142857142,13.1,5.260714285714286,73.17857142857143,1.6,5,0,0,28,8,0,20,3640388.0,3607872.0,1108033.0,1073872.0,353061.0,334622.0,5101482.0,5016366.0,10117848.0,85116.0,11734.176142857148,100.47246428571441,3770.1561785714325,163.071892857143,1516.6773214285759,183.27625,5237.945642857139,762.576392857143,5102176.0,5017533.0,10119709.0,7.0,6.0,6.0,9.0,28.0,7.0,14.0,1.0,22.0,3115.0,155635.0,107205.7,262840.7,82428.3,52663.2,135091.5,3115.0,11008325662.0,366026368.4,703538.0,77585.0,781123.0,2023,7696700,1301677230.8828125,5912.909757805328,1,1,1,1,1,10986.3936,11120.526,12017.0,17076.0,9841.0,11374.639866666666,560.3282795419669,13561.486599999998,2673.118031023691,13438.826633333332,2782.3541778554313,164.4367999999995,0.016709358804999352,11446.5024,2023-03-01
2023-03-01,7954.5132,2625.2136,861.8976,4.878,11446.5024,2386.0,,2023,3,1,1.0,6.123233995736766e-17,hong_kong_city_monthly,21.270967741935483,24.190322580645162,29.0,19.425806451612903,16.4,4.764516129032257,75.87096774193549,70.3,10,0,0,31,8,0,23,5153292.0,5326436.0,1965896.0,1958818.0,487025.0,484281.0,7606213.0,7769535.0,15375748.0,-163322.0,11831.445064516129,108.9528064516129,3798.4197096774187,165.445193548387,1520.190548387099,184.898322580645,5304.357967741934,749.180516129032,7607062.0,7770547.0,15377609.0,9.0,3.0,10.0,26.0,48.0,1.0,21.0,3.0,25.0,503.0,19154.8,81197.4,100352.2,10245.0,32764.8,43009.8,503.0,8189610087.0,2092720875.0,714876.0,73984.0,788860.0,2023,7696700,1301677230.8828125,5912.909757805328,1,1,1,1,1,10005.4368,10986.3936,11120.526,16456.0,10904.0,10704.118799999998,608.7817983690771,12383.059399999998,2353.2675915000123,13452.5297,2763.3641956697784,542.5023999999994,0.04975260454878927,11902.3956,2023-04-01
2023-04-01,8281.5948,2660.6628,924.4656,35.6724,11902.3956,2540.0,,2023,4,2,0.8660254037844387,-0.4999999999999998,hong_kong_city_monthly,23.613333333333333,25.95,30.8,21.740000000000002,18.0,4.21,82.26666666666667,77.5,17,2,0,30,10,0,20,6295517.0,6357723.0,2302659.0,2184820.0,589777.0,574762.0,9187953.0,9117305.0,18305258.0,70648.0,11120.849933333335,116.6012333333334,3558.128733333333,153.187333333333,1422.4458333333332,175.663,4967.66406666667,727.159733333333,9187119.0,9116951.0,18304070.0,8.0,5.0,10.0,11.0,34.0,6.0,11.0,1.0,18.0,416.0,19815.4,7198.1,27013.5,10619.6,4020.6,14640.2,416.0,1273352294.0,204909544.2,629469.0,85493.0,714962.0,2023,7696700,1301677230.8828125,5912.909757805328,1,1,1,1,1,11446.5024,10005.4368,10986.3936,13713.0,11748.0,10812.7776,736.0532606190133,11548.143133333331,1248.6091970728364,13497.738233333332,2722.008192755954,154.39559999999983,0.013142288049029505,14514.9588,2023-05-01
2023-05-01,10011.8232,3449.8836,1031.3244,21.9276,14514.9588,2163.0,,2023,5,2,0.49999999999999994,-0.8660254037844387,hong_kong_city_monthly,26.625806451612902,29.203225806451613,34.7,24.85483870967742,20.2,4.348387096774194,81.51612903225806,182.8,15,14,0,31,8,0,23,5893016.0,5743342.0,2286464.0,2401528.0,542109.0,557905.0,8721589.0,8702775.0,17424364.0,18814.0,11379.323580645168,104.3443870967741,3644.878677419355,157.968193548387,1473.564225806454,185.006258064516,5073.331870967747,740.229967741936,8720888.0,8702748.0,17423636.0,9.0,10.0,12.0,14.0,45.0,4.0,10.0,1.0,15.0,282.0,8904.8,27082.6,35987.4,4582.9,7321.5,11904.4,282.0,958313900.0,488732900.0,858122.0,64873.0,922995.0,2023,7696700,1301677230.8828125,5912.909757805328,1,1,1,1,1,11902.3956,11446.5024,10005.4368,12017.0,13414.0,11118.111599999998,990.1987479126918,11246.375733333332,733.1620298192496,13510.604533333333,2713.336797580863,1100.9588000000003,0.08207535410764866,16574.7636,2023-06-01
2023-06-01,10584.1548,4921.434,1049.5476,19.6272,16574.7636,2075.0,,2023,6,2,1.2246467991473532e-16,-1.0,hong_kong_city_monthly,29.19,31.916666666666668,35.2,27.086666666666666,25.1,4.83,82.9,490.90000000000003,28,25,0,30,8,0,22,5835350.0,6032168.0,2155231.0,2132923.0,593466.0,579073.0,8584047.0,8744164.0,17328211.0,-160117.0,11533.999166666663,98.1744333333334,3699.611866666669,160.2848,1486.0071333333299,190.2786,5151.095766666663,748.546566666667,8583252.0,8743793.0,17327045.0,8.0,8.0,10.0,13.0,39.0,4.0,14.0,2.0,20.0,876.0,38564.8,153804.8,192369.6,21174.2,94527.4,115701.6,876.0,10718998190.0,2353204171.0,921002.0,37681.0,958683.0,2023,7696700,1301677230.8828125,5912.909757805328,1,1,1,1,1,14514.9588,11902.3956,11446.5024,11120.526,16042.0,12621.285599999997,1655.7349708664651,11662.7022,1532.151425420153,13602.3511,2728.3452896538465,532.7635999999984,0.03321054731330242,17595.7308,2023-07-01
2023-07-01,10987.5384,5530.626,1057.86,19.7064,17595.7308,1871.0,,2023,7,3,-0.4999999999999997,-0.8660254037844388,hong_kong_city_monthly,30.11935483870968,33.038709677419355,36.1,27.970967741935485,26.2,5.0677419354838715,78.09677419354838,175.2,15,29,0,31,10,0,21,6736711.0,6810793.0,2974524.0,2932064.0,614385.0,620077.0,10325620.0,10362934.0,20688554.0,-37314.0,11363.472548387099,108.66519354838701,3591.7649354838727,151.400741935484,1436.251096774194,181.958709677419,5158.510903225808,734.920967741935,10324425.0,10362239.0,20686664.0,5.0,7.0,12.0,9.0,33.0,3.0,5.0,0.0,8.0,128.0,30617.4,12438.3,43055.7,16093.1,6268.3,22361.4,128.0,2635445100.0,208470972.0,1205760.0,28362.0,1234122.0,2023,7696700,1301677230.8828125,5912.909757805328,1,1,1,1,1,16574.7636,14514.9588,11902.3956,10986.3936,17948.0,14330.706,2341.627105793472,12571.741799999998,2474.4176749853514,13646.748066666667,2775.5792915817888,-352.2691999999988,-0.01962721194562067,17401.9428,2023-08-01
2023-08-01,10854.6048,5476.4136,1051.4052,19.5192,17401.9428,1877.0,,2023,8,3,-0.8660254037844385,-0.5000000000000004,hong_kong_city_monthly,29.64516129032258,32.351612903225806,35.1,27.780645161290323,25.7,4.570967741935484,79.51612903225806,140.70000000000002,20,30,0,31,8,0,23,7453568.0,7161186.0,3432637.0,3499771.0,645347.0,650536.0,11531552.0,11311493.0,22843045.0,220059.0,11701.499000000002,118.5611612903225,3693.583354838709,152.812483870968,1474.475967741935,187.083677419355,5327.585612903227,747.396741935484,11530517.0,11310818.0,22841335.0,4.0,9.0,10.0,10.0,33.0,2.0,11.0,3.0,16.0,309.0,28999.5,228881.6,257881.1,13119.4,145885.6,159005.0,309.0,16819828664.0,910043792.0,1054730.0,24111.0,1078841.0,2023,7696700,1301677230.8828125,5912.909757805328,1,1,1,1,1,17595.7308,16574.7636,14514.9588,10005.4368,17076.0,16228.484400000001,1569.3058950568577,13673.298,3035.1373721044874,13617.3923,2727.396356570198,325.9428000000007,0.01908777231201686,15663.3408,2023-09-01
2023-09-01,9620.4996,5067.2988,954.5472,20.9952,15663.3408,1902.0,,2023,9,3,-1.0,-1.8369701987210297e-16,hong_kong_city_monthly,28.540000000000003,31.23,34.4,26.853333333333335,24.8,4.376666666666667,81.43333333333334,1067.1,16,20,0,30,9,0,21,5874573.0,6310186.0,2161829.0,2052322.0,610153.0,590949.0,8646555.0,8953457.0,17600012.0,-306902.0,11056.977733333326,87.4171333333334,3496.3629333333297,155.151533333333,1400.417766666667,182.309166666667,5053.025799999997,682.2934,8645830.0,8953040.0,17598870.0,13.0,4.0,9.0,7.0,33.0,7.0,16.0,2.0,25.0,3195.0,149002.2,580940.6,729942.8,79459.4,248450.5,327909.9,3195.0,24712170792.0,384226329.1,931012.0,60652.0,991664.0,2023,7696700,1301677230.8828125,5912.909757805328,1,1,1,1,1,17401.9428,17595.7308,16574.7636,11446.5024,16456.0,17190.8124,542.2412195893568,14906.049,2734.660140925094,13644.5542,2766.3169111649313,-792.6592,-0.048168400583373794,14075.964,2023-10-01
2023-10-01,9382.932,3768.3396,901.4004,23.292,14075.964,1895.0,,2023,10,4,-0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,26.45483870967742,29.074193548387097,34.6,24.83225806451613,22.0,4.241935483870968,75.90322580645162,546.0,11,9,0,31,9,0,22,7438178.0,6958947.0,2698593.0,2790188.0,760503.0,753083.0,10897274.0,10502218.0,21399492.0,395056.0,11520.974709677415,107.3918387096775,3668.7248064516107,160.078129032258,1455.946838709676,182.917096774194,5254.161193548387,691.754806451613,10896394.0,10503679.0,21400073.0,9.0,11.0,12.0,16.0,48.0,0.0,12.0,2.0,14.0,480.0,15367.6,82267.4,97635.0,8410.7,24735.8,33146.5,480.0,3073137534.0,383083027.0,829488.0,85100.0,914588.0,2023,7696700,1301677230.8828125,5912.909757805328,1,1,1,1,1,15663.3408,17401.9428,17595.7308,11902.3956,13713.0,16887.0048,1064.1445559263495,15608.855399999999,2146.3102110045593,13578.499266666666,2701.7925797238227,362.96399999999994,0.026468606431852892,11964.8484,2023-11-01
2023-11-01,8243.4672,2861.2836,838.2276,21.87,11964.8484,2219.0,,2023,11,4,-0.5000000000000004,0.8660254037844384,hong_kong_city_monthly,23.506666666666668,26.123333333333335,30.7,21.583333333333332,15.6,4.54,69.4,3.3,3,2,0,30,8,0,22,7439887.0,7447391.0,2428003.0,2421333.0,861182.0,853132.0,10729072.0,10721856.0,21450928.0,7216.0,12200.214733333323,112.9451,3934.177233333327,169.148866666667,1540.0696666666631,193.588133333333,5531.229166666667,719.056566666667,10728226.0,10721439.0,21449665.0,9.0,3.0,11.0,15.0,38.0,5.0,13.0,6.0,24.0,3345.0,164584.3,201716.3,366300.6,84335.7,148943.0,233278.7,3345.0,13941020326.0,464980130.0,937408.0,19273.0,956681.0,2023,7696700,1301677230.8828125,5912.909757805328,1,1,1,1,1,14075.964,15663.3408,17401.9428,14514.9588,12017.0,15713.749199999998,1663.5622920723556,15971.116800000002,1473.6179608643708,13608.746266666667,2705.4644488498225,-52.151599999999235,-0.00433981859033028,11425.5432,2023-12-01
2023-12-01,7883.5788,2658.5856,861.7392,21.6396,11425.5432,2394.0,,2023,12,4,-2.4492935982947064e-16,1.0,hong_kong_city_monthly,19.154838709677417,21.612903225806452,28.7,17.083870967741937,8.1,4.529032258064516,69.96774193548387,0.9,4,0,6,31,10,0,21,8404291.0,8793094.0,2946590.0,2853234.0,983694.0,933553.0,12334575.0,12579881.0,24914456.0,-245306.0,11736.617387096769,119.8606774193548,3733.72574193548,158.758064516129,1447.146645161289,182.173580645161,5387.850064516128,707.102612903226,12333565.0,12579246.0,24912811.0,7.0,10.0,6.0,11.0,34.0,2.0,17.0,1.0,20.0,128.0,5449.8,55479.5,60929.3,2469.6,30992.0,33461.6,128.0,1985148153.0,657671927.2,712449.0,60512.0,772961.0,2023,7696700,1301677230.8828125,5912.909757805328,1,1,1,1,1,11964.8484,14075.964,15663.3408,16574.7636,11120.526,13901.3844,1855.4164049523783,15546.0984,2177.323862118519,13604.400300000001,2708.294231587673,305.01720000000023,0.027428306898432675,11276.0496,2024-01-01
2024-01-01,7860.672,2497.9284,891.8784,25.5708,11276.0496,2861.0,,2024,1,1,0.49999999999999994,0.8660254037844387,hong_kong_city_monthly,17.903225806451612,20.506451612903227,24.8,15.887096774193548,6.3,4.619354838709677,71.74193548387096,6.7,5,0,5,31,8,1,22,7918911.0,7468171.0,2983542.0,3023476.0,842354.0,908338.0,11744807.0,11399985.0,23144792.0,344822.0,11945.010290322583,112.13861290322569,3835.667129032262,164.437838709677,1494.7554516129,188.146193548387,5447.59912903226,702.265935483871,11744041.0,11399644.0,23143685.0,8.0,4.0,11.0,6.0,29.0,3.0,12.0,5.0,20.0,4623.0,223091.9,99833.0,322924.9,121559.1,64239.7,185798.8,4623.0,17803881778.0,1223750873.0,854568.0,72592.0,927160.0,2024,7737300,1301677230.8828125,5944.100285715587,1,1,1,1,1,11425.5432,11964.8484,14075.964,17595.7308,10986.3936,12488.7852,1400.7372815998608,14687.895000000002,2653.504875091816,13629.818399999998,2684.1871608584415,289.65600000000086,0.026364975673181856,10479.4776,2024-02-01
2024-02-01,6993.1152,2666.4984,798.8436,21.0204,10479.4776,2882.0,,2024,2,1,0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,19.375862068965517,21.896551724137932,27.8,17.56551724137931,11.0,4.3310344827586205,80.13793103448276,4.1,5,0,3,29,8,3,19,7491230.0,7531843.0,3244855.0,3301280.0,756638.0,724978.0,11492723.0,11558101.0,23050824.0,-65378.0,11555.083758620693,125.7051034482759,3699.0721724137898,151.464965517241,1415.2255862068998,179.075103448276,5275.978137931039,708.562689655172,11491748.0,11557589.0,23049337.0,6.0,4.0,5.0,15.0,30.0,3.0,11.0,1.0,15.0,1756.0,34730.5,120809.7,155540.2,19993.1,60723.0,80716.1,1756.0,4719851900.0,300139055.0,793790.0,69466.0,863256.0,2024,7737300,1301677230.8828125,5944.100285715587,1,1,1,1,1,11276.0496,11425.5432,11964.8484,17401.9428,10005.4368,11555.4804,362.317131361765,13634.614800000001,2519.2945649982034,13653.956400000001,2659.443021553073,474.0408000000007,0.047378321354246244,11810.1492,2024-03-01
2024-03-01,7903.4004,3029.742,858.8592,18.1476,11810.1492,2493.0,,2024,3,1,1.0,6.123233995736766e-17,hong_kong_city_monthly,21.083870967741937,23.948387096774194,31.5,19.070967741935487,9.6,4.877419354838709,77.90322580645162,21.599999999999998,11,4,2,31,10,2,20,8374047.0,9291362.0,2466042.0,2489151.0,936189.0,946946.0,11776278.0,12727459.0,24503737.0,-951181.0,11574.716903225799,107.4889677419354,3734.0568709677386,159.062387096774,1452.622419354838,178.663516129032,5237.317677419352,705.505064516129,11775429.0,12727046.0,24502475.0,11.0,9.0,9.0,6.0,35.0,11.0,9.0,3.0,23.0,2829.0,185842.2,138997.2,324839.4,97108.8,74082.1,171190.9,2829.0,15004139960.0,259747584.0,974401.0,95929.0,1070330.0,2024,7737300,1301677230.8828125,5944.100285715587,1,1,1,1,1,10479.4776,11276.0496,11425.5432,15663.3408,11446.5024,11060.3568,508.57896914316683,12480.8706,1975.3279192673515,13693.459800000002,2603.24802699326,363.64680000000044,0.0317692503170226,13695.3036,2024-04-01
2024-04-01,9302.76,3410.6148,961.8156,20.1132,13695.3036,2466.0,,2024,4,2,0.8660254037844387,-0.4999999999999998,hong_kong_city_monthly,26.413333333333334,28.883333333333333,31.9,24.45,21.5,4.433333333333334,82.4,257.1,14,8,0,30,8,2,20,8764267.0,7919486.0,2481783.0,2417286.0,909894.0,922135.0,12155944.0,11258907.0,23414851.0,897037.0,11388.44686666666,101.5214333333333,3688.047899999999,158.609866666667,1441.516966666663,179.446533333333,5126.635099999996,692.669066666667,12155078.0,11258274.0,23413352.0,8.0,8.0,11.0,14.0,41.0,2.0,15.0,2.0,19.0,727.0,28263.4,116353.4,144616.8,13619.3,42385.3,56004.6,727.0,5589935771.0,588959004.8,821837.0,61912.0,883749.0,2024,7737300,1301677230.8828125,5944.100285715587,1,1,1,1,1,11810.1492,10479.4776,11276.0496,14075.964,11902.3956,11188.558799999999,669.6362496349185,11838.672,1212.9994488591976,13723.763700000001,2576.6949326058334,1792.9079999999994,0.15063421350236417,14091.9516,2024-05-01
